,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN,DP_RU
2025-07-28 13:45:00,78,62,48,47,4551.0,2432.0,79,615,78,72,22,19,80,72,23,19,
2025-07-28 14:00:00,79,63,48,48,4522.0,2446.0,78,616,78,73,22,17,80,72,23,17,
2025-07-28 14:15:00,78,63,48,47,4516.0,2462.0,78,616,78,73,22,17,80,73,22,17,
2025-07-28 14:30:00,79,64,47,46,4454.0,2486.0,79,612,78,74,21,14,81,74,22,14,
2025-07-28 14:45:00,79,64,46,45,4447.0,2492.0,79,610,78,74,21,13,80,74,22,13,
2025-07-28 15:00:00,79,64,47,46,4455.0,2494.0,79,614,78,74,21,13,81,74,21,13,
2025-07-28 15:15:00,80,65,45,45,4384.0,2519.0,80,613,80,75,21,11,82,75,22,11,
2025-07-28 15:30:00,80,66,45,45,4391.0,2508.0,81,613,80,76,21,11,82,75,22,11,
2025-07-28 15:45:00,80,66,45,44,4340.0,2526.0,80,611,80,75,21,11,82,75,21,11,
2025-07-28 16:00:00,81,66,44,44,4314.0,2521.0,80,611,80,76,21,11,82,76,21,11,
2025-07-28 16:15:00,80,66,44,44,4309.0,2511.0,80,615,80,76,21,11,82,76,22,11,
2025-07-28 16:30:00,81,67,43,43,4234.0,2520.0,81,619,81,77,22,11,82,76,22,11,
2025-07-28 16:45:00,81,67,43,43,4249.0,2536.0,81,612,81,77,21,11,83,77,21,11,
2025-07-28 17:00:00,81,67,44,43,4128.0,2415.0,82,616,82,77,21,11,83,76,21,11,
2025-07-28 17:15:00,81,67,44,44,4128.0,2425.0,82,611,81,77,21,11,83,77,21,11,
2025-07-28 17:30:00,81,66,45,45,4250.0,2423.0,81,614,81,75,21,11,82,75,22,11,
2025-07-28 17:45:00,81,67,44,42,4179.0,2419.0,80,616,81,76,21,11,82,76,21,11,
2025-07-28 18:00:00,81,67,44,43,4157.0,2414.0,81,617,80,76,21,11,82,76,22,11,
2025-07-28 18:15:00,80,67,43,43,4120.0,2411.0,80,620,80,77,21,11,82,76,21,11,
2025-07-28 18:30:00,81,67,42,42,4039.0,2386.0,81,617,81,77,21,11,82,77,21,11,
2025-07-28 18:45:00,82,68,43,42,4038.0,2408.0,83,620,81,78,21,11,83,78,21,11,
2025-07-28 19:00:00,82,68,42,42,4002.0,2410.0,82,624,81,78,21,11,83,77,21,11,
2025-07-28 19:15:00,81,67,43,43,4081.0,2406.0,82,620,81,78,21,11,83,77,21,11,
2025-07-28 19:30:00,82,68,43,43,4107.0,2396.0,81,620,81,77,21,11,83,77,21,11,
2025-07-28 19:45:00,81,68,43,43,4016.0,2411.0,81,617,81,78,21,11,82,77,22,11,
2025-07-28 20:00:00,81,67,41,43,4056.0,2390.0,81,623,81,78,21,11,82,77,21,11,
2025-07-28 20:15:00,81,67,43,44,4099.0,2385.0,81,651,80,77,21,11,82,77,21,11,
2025-07-28 20:30:00,82,68,42,43,4010.0,2393.0,82,635,81,78,21,11,82,78,22,11,
2025-07-28 20:45:00,82,68,42,43,4012.0,2377.0,82,474,81,78,21,11,82,78,21,11,
2025-07-28 21:00:00,81,67,43,42,4042.0,2378.0,81,634,81,77,21,11,82,77,21,11,
2025-07-28 21:15:00,81,67,42,42,4033.0,2383.0,81,638,81,77,21,11,83,77,21,11,
2025-07-28 21:30:00,81,67,43,42,4068.0,2365.0,81,595,81,77,21,11,82,77,21,11,
2025-07-28 21:45:00,82,67,43,43,4039.0,2363.0,81,595,81,77,21,11,82,77,21,11,
2025-07-28 22:00:00,81,67,43,43,4035.0,2368.0,81,601,81,77,21,11,82,77,21,11,
2025-07-28 22:15:00,81,68,42,43,4022.0,2348.0,81,608,81,78,21,11,82,77,21,11,
2025-07-28 22:30:00,81,67,43,43,4006.0,2352.0,81,609,81,78,21,11,82,77,22,11,
2025-07-28 22:45:00,81,68,43,43,4003.0,2341.0,81,609,80,78,21,11,82,77,22,11,
2025-07-28 23:00:00,81,68,43,42,4002.0,2318.0,82,607,80,78,21,11,82,77,21,11,
2025-07-28 23:15:00,81,68,43,43,3995.0,2335.0,81,606,81,78,21,11,82,77,22,11,
2025-07-28 23:30:00,81,67,43,43,4001.0,2332.0,81,609,80,78,21,11,83,77,22,11,
2025-07-28 23:45:00,82,67,43,43,3998.0,2329.0,81,616,80,78,21,11,82,77,22,11,
2025-07-29 00:00:00,81,68,42,43,4006.0,2300.0,81,617,80,78,21,11,82,77,22,11,
2025-07-29 00:15:00,81,67,43,43,4023.0,2302.0,81,611,80,78,21,11,83,77,22,11,
2025-07-29 00:30:00,81,68,43,43,3989.0,2309.0,81,611,80,78,21,11,82,77,21,11,
2025-07-29 00:45:00,81,68,42,42,3929.0,2305.0,81,615,80,78,20,11,82,77,21,11,
2025-07-29 01:00:00,81,68,43,43,3968.0,2296.0,81,617,80,77,21,11,82,77,22,11,
2025-07-29 01:15:00,81,68,43,42,3970.0,2283.0,81,617,81,78,21,11,82,77,21,11,
2025-07-29 01:30:00,81,68,43,43,3934.0,2305.0,81,614,80,78,21,11,83,77,21,11,
2025-07-29 01:45:00,81,68,44,44,4027.0,2270.0,81,612,80,78,21,11,82,76,22,11,
2025-07-29 02:00:00,81,67,43,42,3943.0,2274.0,81,607,80,77,21,11,83,77,21,11,
2025-07-29 02:15:00,81,67,44,43,3993.0,2271.0,81,607,81,77,21,11,82,77,22,11,
2025-07-29 02:30:00,81,68,43,43,3928.0,2278.0,81,601,81,77,21,11,82,77,22,11,
2025-07-29 02:45:00,81,68,43,42,3898.0,2263.0,81,604,80,77,21,11,82,77,21,11,
2025-07-29 03:00:00,81,67,43,43,3929.0,2261.0,81,607,80,77,21,11,82,77,21,11,
2025-07-29 03:15:00,81,68,43,43,3935.0,2261.0,81,606,80,78,21,11,82,77,22,11,
2025-07-29 03:30:00,81,68,43,42,3901.0,2251.0,80,610,79,78,21,11,82,77,21,11,
2025-07-29 03:45:00,80,67,43,43,4061.0,2391.0,81,608,80,77,21,11,81,77,21,11,
2025-07-29 04:00:00,79,67,44,43,4071.0,2381.0,79,607,79,77,21,11,80,76,21,11,
2025-07-29 04:15:00,78,67,44,44,4069.0,2377.0,78,611,77,75,21,11,79,75,22,11,
2025-07-29 04:30:00,79,67,43,43,4054.0,2353.0,80,609,79,77,21,11,81,76,21,11,
2025-07-29 04:45:00,79,67,43,43,4048.0,2353.0,79,609,78,76,21,11,80,76,21,11,
2025-07-29 05:00:00,78,67,43,44,4082.0,2342.0,77,607,76,75,21,11,78,75,21,11,
2025-07-29 05:15:00,79,67,44,43,4021.0,2338.0,79,605,78,76,21,11,80,76,22,11,
2025-07-29 05:30:00,80,67,43,44,4003.0,2317.0,79,603,79,77,21,11,81,75,21,11,
2025-07-29 05:45:00,79,67,43,41,3962.0,2315.0,79,603,78,77,21,11,80,77,22,11,
2025-07-29 06:00:00,78,67,43,43,3954.0,2314.0,78,601,77,76,21,11,79,75,22,11,
2025-07-29 06:15:00,80,66,44,44,4016.0,2290.0,80,603,80,76,21,11,81,76,21,11,
2025-07-29 06:30:00,76,67,43,43,3971.0,2306.0,76,598,78,74,3,12,78,73,3,13,
2025-07-29 06:45:00,74,66,45,44,4034.0,2254.0,74,597,71,74,2,17,71,72,0,17,
2025-07-29 07:00:00,74,66,45,44,4115.0,2354.0,73,596,71,74,2,17,66,73,0,17,
2025-07-29 07:15:00,73,66,44,43,4103.0,2357.0,73,599,71,73,2,17,65,73,0,17,
2025-07-29 07:30:00,73,66,45,42,4117.0,2330.0,73,600,71,73,2,19,70,72,0,19,
2025-07-29 07:45:00,72,66,44,44,4093.0,2309.0,73,594,71,73,2,18,71,72,0,18,
2025-07-29 08:00:00,72,66,45,45,4111.0,2294.0,73,592,72,72,3,22,73,71,1,22,
2025-07-29 08:15:00,72,65,45,45,4090.0,2274.0,72,591,73,73,3,20,74,71,1,21,
2025-07-29 08:30:00,72,66,45,44,4089.0,2268.0,72,592,73,72,3,20,74,72,1,20,
2025-07-29 08:45:00,72,65,46,45,4109.0,2237.0,72,593,73,72,3,22,75,71,2,22,
2025-07-29 09:00:00,72,65,45,45,4264.0,2359.0,72,589,73,73,3,20,74,72,1,20,
2025-07-29 09:15:00,72,65,46,45,4253.0,2365.0,72,590,73,72,4,24,75,71,2,24,
2025-07-29 09:30:00,71,64,46,46,4340.0,2346.0,72,587,72,70,4,27,75,70,3,27,
2025-07-29 09:45:00,71,63,47,47,4388.0,2345.0,71,581,72,70,6,32,75,68,5,32,
2025-07-29 10:00:00,72,63,48,47,4393.0,2325.0,72,585,74,70,6,31,74,68,5,31,
2025-07-29 10:15:00,71,63,48,47,4395.0,2320.0,71,592,73,70,6,32,75,69,5,32,
2025-07-29 10:30:00,71,62,48,48,4384.0,2309.0,71,591,74,69,7,35,75,68,6,35,
2025-07-29 10:45:00,71,63,48,48,4408.0,2303.0,71,591,73,69,7,34,75,69,6,34,
2025-07-30 04:30:00,68,60,50,50,4470.0,2230.0,67,567,68,66,12,45,70,66,12,45,
2025-07-30 04:45:00,69,61,50,50,4402.0,2229.0,69,574,71,66,12,44,73,66,10,44,
2025-07-30 05:00:00,69,60,50,50,4462.0,2218.0,69,576,71,67,11,44,73,65,11,44,
2025-07-30 05:15:00,70,60,50,49,4368.0,2227.0,69,569,72,67,11,43,74,66,10,43,
2025-07-30 05:30:00,68,60,50,50,4445.0,2212.0,68,568,70,67,12,44,71,66,11,44,
2025-07-30 05:45:00,69,60,50,50,4459.0,2220.0,69,566,71,66,12,46,73,65,12,46,
2025-07-30 06:00:00,70,61,50,50,4394.0,2194.0,69,575,73,66,12,44,74,66,11,44,
2025-07-30 06:15:00,70,60,50,50,4494.0,2313.0,69,568,72,66,12,44,74,65,11,44,
2025-07-30 06:30:00,70,60,50,50,4533.0,2356.0,70,581,72,67,12,44,75,66,10,44,
2025-07-30 06:45:00,67,60,50,50,4548.0,2330.0,68,577,69,66,12,45,72,66,11,46,
2025-07-30 07:00:00,69,60,50,50,4532.0,2364.0,69,583,72,68,11,43,74,66,10,43,
2025-07-30 07:15:00,67,60,50,50,4563.0,2334.0,67,565,68,66,12,45,70,65,12,45,
2025-07-30 07:30:00,68,60,50,50,4526.0,2339.0,68,570,69,66,13,44,70,66,12,44,
2025-07-30 07:45:00,65,59,50,50,4539.0,2312.0,65,574,64,65,14,50,65,64,14,50,
2025-07-30 08:00:00,65,60,50,50,4533.0,2291.0,64,572,63,66,13,47,65,65,12,47,
2025-07-30 08:15:00,69,60,50,49,4472.0,2285.0,69,584,71,66,12,43,74,66,11,44,
2025-07-30 08:30:00,67,61,50,50,4462.0,2287.0,67,582,67,66,12,44,69,66,12,44,
2025-07-30 08:45:00,69,61,49,49,4430.0,2280.0,69,582,72,66,11,44,73,66,11,44,
2025-07-30 09:00:00,70,61,50,49,4472.0,2276.0,70,575,73,67,12,45,75,65,11,45,
2025-07-30 09:15:00,68,61,50,50,4406.0,2214.0,68,581,70,66,12,45,72,66,12,45,
2025-07-30 09:30:00,69,59,50,50,4470.0,2235.0,69,584,72,65,14,49,73,64,13,49,
2025-07-30 09:45:00,69,59,50,50,4552.0,2283.0,69,585,71,65,14,49,73,64,13,49,
2025-07-30 10:00:00,69,59,51,50,4590.0,2306.0,69,567,72,66,14,48,73,65,13,49,
2025-07-30 10:15:00,67,60,50,50,4588.0,2298.0,67,590,68,66,14,49,70,64,14,49,
2025-07-30 10:30:00,66,60,50,51,4524.0,2235.0,66,590,67,66,13,47,69,65,12,47,
2025-07-30 10:45:00,66,60,50,50,4402.0,2128.0,66,587,67,66,13,48,69,65,12,48,
2025-07-30 11:00:00,65,60,50,50,4361.0,2078.0,65,584,65,66,14,48,67,65,13,48,
2025-07-30 11:15:00,66,61,49,49,4231.0,1973.0,65,586,64,66,12,45,65,65,11,46,
2025-07-30 11:30:00,66,60,50,50,4049.0,1845.0,66,575,65,66,13,47,66,65,13,47,
2025-07-30 11:45:00,66,61,49,49,3861.0,1694.0,66,585,65,66,12,45,66,66,11,45,
2025-07-30 12:00:00,70,61,49,49,3798.0,1628.0,69,582,71,67,11,43,73,66,10,43,
2025-07-30 12:15:00,67,60,50,50,3833.0,1608.0,67,585,68,66,13,46,70,66,12,46,
2025-07-30 12:30:00,70,61,49,50,3888.0,1659.0,70,588,72,66,12,45,74,66,11,45,
2025-07-30 12:45:00,68,60,51,50,3895.0,1633.0,68,593,69,65,13,48,71,65,12,48,
2025-07-30 13:00:00,69,60,50,50,3911.0,1671.0,69,592,72,66,14,47,73,65,13,47,
2025-07-30 13:15:00,70,60,51,50,3997.0,1761.0,70,583,73,66,13,48,74,65,12,48,
2025-07-30 13:30:00,68,60,51,50,4015.0,1749.0,68,586,69,65,14,49,71,65,13,49,
2025-07-30 13:45:00,69,60,50,50,4106.0,1828.0,69,591,72,66,14,48,73,65,13,48,
2025-07-30 14:00:00,70,60,50,50,4186.0,1918.0,70,591,73,66,13,47,75,65,12,47,
2025-07-30 14:15:00,67,60,51,50,4167.0,1902.0,67,586,68,66,13,47,70,65,13,47,
2025-07-30 14:30:00,70,61,50,50,4150.0,1935.0,70,583,73,66,12,44,75,66,11,44,
2025-07-30 14:45:00,68,60,50,50,4122.0,1930.0,68,587,70,66,13,48,71,65,12,49,
2025-07-30 15:00:00,68,60,50,49,4106.0,1927.0,68,590,70,67,12,44,72,66,11,44,
2025-07-30 15:15:00,69,61,50,49,4110.0,1904.0,69,584,70,66,12,45,71,65,11,45,
2025-07-30 15:30:00,68,61,49,49,4076.0,1883.0,68,594,70,66,11,43,71,66,10,44,
2025-07-30 15:45:00,68,61,49,49,3990.0,1813.0,68,594,69,67,11,44,70,66,11,44,
2025-07-30 16:00:00,69,61,49,49,3950.0,1772.0,69,590,71,67,12,42,72,67,10,42,
2025-07-30 16:15:00,69,61,49,49,3926.0,1780.0,69,596,70,68,29,36,72,68,31,36,
2025-07-30 16:30:00,69,61,50,49,3879.0,1693.0,70,596,71,66,11,45,72,66,10,45,
2025-07-30 16:45:00,69,60,50,49,3878.0,1696.0,68,595,70,66,11,45,72,66,11,45,
2025-07-30 17:00:00,69,61,49,49,3846.0,1651.0,69,596,70,67,11,41,71,66,10,42,
2025-07-30 17:15:00,69,61,49,49,3803.0,1633.0,68,596,71,66,11,44,72,66,10,44,
2025-07-30 17:30:00,68,61,50,49,3815.0,1589.0,69,597,70,66,11,44,72,66,10,44,
2025-07-30 17:45:00,68,61,50,50,3688.0,1534.0,69,598,70,66,11,44,72,66,10,44,
2025-07-30 18:00:00,68,60,50,50,3762.0,1496.0,69,604,71,66,12,47,72,65,12,47,
2025-07-30 18:15:00,68,61,49,50,3696.0,1483.0,69,604,70,66,12,45,72,66,11,45,
2025-07-30 18:30:00,67,61,49,49,3635.0,1467.0,67,601,68,66,12,45,70,66,11,46,
2025-07-30 18:45:00,70,60,50,50,3693.0,1482.0,70,602,73,67,11,45,74,65,10,45,
2025-07-30 19:00:00,70,60,50,50,3804.0,1524.0,70,606,73,66,12,44,75,65,11,44,
2025-07-30 19:15:00,70,61,50,49,3777.0,1598.0,70,602,73,66,11,44,74,67,10,44,
2025-07-30 19:30:00,70,61,50,50,3809.0,1605.0,69,607,72,66,11,44,74,66,10,45,
2025-07-30 19:45:00,69,60,51,50,3800.0,1561.0,70,606,72,66,12,45,73,66,11,45,
2025-07-30 20:00:00,69,61,50,49,3759.0,1615.0,69,606,72,66,11,44,73,66,10,44,
2025-07-30 20:15:00,70,60,50,50,3743.0,1543.0,69,603,72,67,11,44,74,66,10,44,
2025-07-30 20:30:00,70,61,50,50,3770.0,1539.0,70,603,74,67,11,42,75,66,10,43,
2025-07-30 20:45:00,70,60,50,50,3870.0,1599.0,70,602,73,66,12,45,75,65,10,45,
2025-07-30 21:00:00,69,61,50,49,3803.0,1621.0,69,605,70,67,11,42,72,67,10,42,
2025-07-30 21:15:00,70,61,50,50,3823.0,1581.0,70,609,73,67,10,42,75,66,10,42,
2025-07-30 21:30:00,70,61,49,50,3858.0,1633.0,70,609,73,66,11,44,75,66,10,44,
2025-07-30 21:45:00,70,61,49,49,3863.0,1656.0,70,604,73,67,10,41,74,66,9,41,
2025-07-30 22:00:00,70,61,49,48,3809.0,1640.0,70,609,72,67,10,42,74,66,9,42,
2025-07-30 22:15:00,69,61,49,48,3669.0,1566.0,69,599,71,67,10,40,73,66,9,40,
2025-07-30 22:30:00,68,62,49,48,3604.0,1505.0,68,603,70,67,10,42,72,66,10,42,
2025-07-30 22:45:00,68,61,49,49,3560.0,1436.0,67,602,67,67,11,43,69,66,10,43,
2025-07-30 23:00:00,70,62,49,48,3558.0,1389.0,70,605,72,67,10,41,74,67,9,42,
2025-07-30 23:15:00,69,60,49,49,3568.0,1390.0,69,609,71,67,10,41,73,66,9,42,
2025-07-30 23:30:00,69,61,50,50,3506.0,1338.0,68,606,70,67,10,42,72,65,9,42,
2025-07-30 23:45:00,70,61,49,49,3471.0,1332.0,70,606,74,67,10,41,75,67,9,41,
2025-07-31 00:00:00,70,61,49,49,3467.0,1286.0,70,602,72,67,10,43,74,66,9,43,
2025-07-31 00:15:00,69,61,50,50,3498.0,1275.0,70,601,72,67,10,40,74,66,9,40,
2025-07-31 00:30:00,70,60,49,50,3453.0,1285.0,70,601,73,67,10,42,75,66,9,42,
2025-07-31 00:45:00,70,61,49,49,3430.0,1294.0,70,604,72,67,10,43,74,67,9,43,
2025-07-31 01:00:00,69,61,50,49,3442.0,1287.0,69,603,71,67,11,43,72,66,10,43,
2025-07-31 01:15:00,69,60,50,50,3477.0,1214.0,69,605,71,66,13,47,73,65,12,47,
2025-07-31 01:30:00,69,60,50,50,3508.0,1248.0,69,602,71,67,12,45,73,66,11,45,
2025-07-31 01:45:00,70,61,49,49,3434.0,1255.0,70,603,72,67,10,43,75,67,9,43,
2025-07-31 02:00:00,70,61,49,49,3499.0,1277.0,70,603,72,67,10,43,74,66,10,43,
2025-07-31 02:15:00,69,61,50,48,3419.0,1233.0,69,605,71,68,10,42,73,67,9,42,
2025-07-31 02:30:00,70,62,49,48,3346.0,1210.0,69,604,71,67,10,41,72,66,9,41,
2025-07-31 02:45:00,69,61,49,49,3382.0,1200.0,69,608,71,67,11,42,73,66,10,42,
2025-07-31 03:00:00,68,61,49,50,3298.0,1143.0,68,607,69,67,11,42,70,66,10,43,
2025-07-31 03:15:00,70,61,49,48,3265.0,1155.0,69,606,73,67,10,42,74,66,9,42,
2025-07-31 03:30:00,70,61,50,49,3363.0,1203.0,70,606,72,67,11,45,74,66,10,45,
2025-07-31 03:45:00,70,60,50,50,3459.0,1181.0,70,608,72,66,12,45,74,65,11,45,
2025-07-31 04:00:00,69,60,50,50,3346.0,1188.0,70,604,72,67,11,43,74,66,10,43,
2025-07-31 04:15:00,70,61,49,49,3343.0,1204.0,70,606,72,67,11,43,74,66,10,43,
2025-07-31 04:30:00,69,61,49,49,3322.0,1199.0,70,607,72,67,11,43,74,66,10,43,
2025-07-31 04:45:00,70,58,50,50,4568.0,2364.0,69,607,73,66,14,46,74,66,14,46,
2025-07-31 05:00:00,69,60,51,50,4711.0,2489.0,69,606,72,66,12,44,74,66,11,44,
2025-07-31 05:15:00,70,61,50,49,4652.0,2465.0,70,607,75,67,11,43,76,65,10,43,
2025-07-31 05:30:00,70,61,49,49,4590.0,2462.0,70,608,74,67,11,41,76,66,9,41,
2025-07-31 05:45:00,70,61,50,50,4644.0,2454.0,70,606,73,67,11,42,75,66,9,42,
2025-07-31 06:00:00,70,61,50,50,4636.0,2443.0,70,603,73,67,10,43,74,66,9,43,
2025-07-31 06:15:00,70,61,50,50,4618.0,2447.0,70,604,73,67,10,41,74,67,10,41,
2025-07-31 06:30:00,70,61,49,49,4583.0,2455.0,69,602,73,67,10,43,75,67,10,43,
2025-07-31 06:45:00,70,60,50,50,4587.0,2434.0,69,604,73,66,11,44,75,66,10,44,
2025-07-31 07:00:00,70,61,50,50,4625.0,2428.0,70,601,73,67,11,44,75,66,10,44,
2025-07-31 07:15:00,70,61,49,50,4564.0,2438.0,70,603,72,67,10,42,74,66,10,43,
2025-07-31 07:30:00,69,61,49,49,4557.0,2430.0,69,607,72,67,10,42,73,66,9,42,
2025-07-31 07:45:00,70,60,51,50,4648.0,2418.0,70,607,73,66,11,45,74,65,11,45,
2025-07-31 08:00:00,70,61,49,50,4592.0,2421.0,70,604,73,67,10,43,75,66,9,43,
2025-07-31 08:15:00,69,61,50,49,4573.0,2415.0,69,603,72,67,11,42,74,67,10,43,
2025-07-31 08:30:00,70,61,49,49,4586.0,2415.0,70,600,73,68,10,42,75,66,9,42,
2025-07-31 08:45:00,70,61,49,49,4585.0,2424.0,70,597,73,67,10,42,75,66,10,43,
2025-07-31 09:00:00,70,61,49,49,4594.0,2411.0,70,597,73,67,10,42,75,66,9,42,
2025-07-31 09:15:00,70,61,49,49,4546.0,2432.0,70,596,73,67,10,42,75,66,9,42,
2025-07-31 09:30:00,70,61,50,49,4623.0,2424.0,70,596,73,66,11,44,74,66,10,44,
2025-07-31 09:45:00,70,61,49,49,4587.0,2420.0,70,597,73,67,10,43,73,66,9,43,
2025-07-31 10:00:00,78,61,49,49,4619.0,2448.0,78,606,80,71,24,26,82,71,25,26,
2025-07-31 10:15:00,81,61,49,48,4624.0,2478.0,81,610,83,72,23,22,84,72,23,22,
2025-07-31 10:30:00,70,62,47,48,4592.0,2514.0,70,596,72,67,10,41,74,67,9,41,
2025-07-31 10:45:00,69,61,49,49,4623.0,2504.0,70,601,72,67,10,41,74,67,9,42,
2025-07-31 11:00:00,70,62,48,48,4584.0,2503.0,71,602,73,67,10,41,75,66,8,41,
2025-07-31 11:15:00,70,62,49,49,4612.0,2488.0,70,605,73,68,9,40,75,67,8,40,
2025-07-31 11:30:00,70,62,49,49,4581.0,2486.0,70,606,72,68,9,38,74,68,8,38,
2025-07-31 11:45:00,70,62,48,48,4598.0,2476.0,71,611,73,68,9,39,75,67,8,39,
2025-07-31 12:00:00,71,62,49,48,4627.0,2477.0,71,610,73,69,8,38,75,68,8,38,
2025-07-31 12:15:00,71,62,47,48,4570.0,2466.0,71,612,73,68,7,35,75,68,6,35,
2025-07-31 12:30:00,71,63,48,48,4561.0,2453.0,71,612,73,69,7,35,75,68,6,35,
2025-07-31 12:45:00,71,64,46,46,4412.0,2453.0,71,605,73,70,5,29,75,69,4,29,
2025-07-31 13:00:00,72,64,46,47,4423.0,2450.0,72,605,74,70,5,30,76,69,4,30,
2025-07-31 13:15:00,71,62,49,49,4628.0,2421.0,71,605,73,68,10,41,75,66,8,41,
2025-07-31 13:30:00,71,61,48,50,4704.0,2443.0,71,600,72,67,11,44,74,66,10,44,
2025-07-31 13:45:00,70,61,49,49,4628.0,2427.0,70,605,72,67,10,40,73,67,9,40,
2025-07-31 14:00:00,71,62,49,49,4624.0,2425.0,71,603,73,68,9,39,74,67,8,39,
2025-07-31 14:15:00,70,61,49,49,4644.0,2410.0,70,610,71,68,10,41,73,67,9,41,
2025-07-31 14:30:00,71,62,47,49,4604.0,2414.0,71,610,73,68,9,39,75,67,8,40,
2025-07-31 14:45:00,71,62,48,48,4555.0,2419.0,71,608,74,68,8,38,76,68,8,38,
2025-07-31 15:00:00,71,62,48,48,4512.0,2414.0,71,605,74,68,8,37,75,67,7,37,
2025-07-31 15:15:00,71,62,48,48,4553.0,2412.0,71,608,72,68,8,39,74,68,8,39,
2025-07-31 15:30:00,71,62,48,48,4563.0,2404.0,72,606,74,68,9,38,76,67,8,39,
2025-07-31 15:45:00,70,62,48,48,4523.0,2405.0,70,615,72,68,9,39,74,67,8,39,
2025-07-31 16:00:00,70,61,49,49,4486.0,2385.0,70,614,72,68,9,39,73,67,8,39,
2025-07-31 16:15:00,69,60,49,49,4505.0,2374.0,70,615,72,67,11,42,74,66,10,42,
2025-07-31 16:30:00,70,61,49,49,4504.0,2357.0,70,613,73,67,10,41,75,67,9,42,
2025-07-31 16:45:00,69,62,49,49,4459.0,2363.0,70,607,72,67,10,41,73,66,9,41,
2025-07-31 17:00:00,70,61,48,48,4420.0,2343.0,70,608,73,68,9,39,75,67,8,39,
2025-07-31 17:15:00,70,62,49,49,4438.0,2332.0,70,608,73,68,9,40,74,67,8,41,
2025-07-31 17:30:00,70,61,49,49,4500.0,2323.0,70,606,73,67,10,41,75,66,9,41,
2025-07-31 17:45:00,70,61,50,48,4535.0,2316.0,70,609,72,67,11,43,75,66,10,43,
2025-07-31 18:00:00,70,61,49,49,4485.0,2336.0,70,607,73,67,10,42,75,66,10,42,
2025-07-31 18:15:00,70,61,49,49,4498.0,2319.0,70,604,72,67,10,40,75,67,9,40,
2025-07-31 18:30:00,70,62,48,49,4458.0,2336.0,70,614,72,67,10,42,74,67,9,42,
2025-07-31 18:45:00,69,61,49,50,4538.0,2315.0,69,608,71,67,10,41,73,66,9,41,
2025-07-31 19:00:00,70,61,50,50,4528.0,2306.0,70,611,73,68,10,42,74,65,9,42,
2025-07-31 19:15:00,69,61,50,50,4512.0,2303.0,69,613,72,67,10,42,73,66,10,43,
2025-07-31 19:30:00,69,61,48,49,4469.0,2303.0,69,612,70,67,10,41,71,66,10,41,
2025-07-31 19:45:00,70,61,49,50,4463.0,2305.0,70,609,73,67,10,42,74,66,9,42,
2025-07-31 20:00:00,70,61,49,49,4450.0,2293.0,70,612,73,67,11,42,75,66,9,42,
2025-07-31 20:15:00,70,61,49,50,4495.0,2282.0,70,610,73,67,10,42,74,66,9,42,
2025-07-31 20:30:00,70,61,49,48,4451.0,2279.0,70,612,72,67,11,44,74,66,10,44,
2025-07-31 20:45:00,70,61,49,49,4458.0,2294.0,70,610,72,67,10,42,75,67,9,42,
2025-07-31 21:00:00,70,61,49,50,4458.0,2282.0,70,610,74,67,10,42,75,66,10,42,
2025-07-31 21:15:00,70,61,49,49,4459.0,2293.0,71,605,73,67,10,42,75,67,9,42,
2025-07-31 21:30:00,70,61,49,49,4454.0,2291.0,70,609,73,66,11,42,75,67,10,42,
2025-07-31 21:45:00,70,61,49,49,4456.0,2275.0,71,608,73,67,10,42,75,66,10,42,
2025-07-31 22:00:00,70,61,49,49,4430.0,2284.0,70,607,73,67,10,42,75,66,9,42,
2025-07-31 22:15:00,70,61,49,49,4435.0,2282.0,70,605,74,66,12,44,75,66,10,44,
2025-07-31 22:30:00,70,61,49,49,4428.0,2285.0,70,608,74,67,11,43,75,66,10,44,
2025-07-31 22:45:00,70,61,49,49,4443.0,2283.0,70,612,73,67,10,42,76,67,9,42,
2025-07-31 23:00:00,70,61,49,49,4437.0,2284.0,70,610,74,67,10,41,75,67,9,42,
2025-07-31 23:15:00,70,61,49,49,4447.0,2275.0,71,612,73,68,10,41,75,67,9,41,
2025-07-31 23:30:00,70,61,49,49,4397.0,2280.0,70,611,73,67,10,40,75,67,9,41,
2025-07-31 23:45:00,70,61,49,48,4425.0,2284.0,70,613,73,67,10,41,75,67,9,42,
2025-08-01 00:00:00,70,61,49,49,4398.0,2257.0,70,613,73,68,10,40,75,67,9,40,
2025-08-01 00:15:00,70,62,49,49,4419.0,2262.0,70,608,73,67,9,41,75,67,9,41,
2025-08-01 00:30:00,71,61,49,49,4430.0,2256.0,70,610,73,67,10,42,75,66,9,42,
2025-08-01 00:45:00,71,61,50,50,4470.0,2249.0,71,614,73,67,11,42,75,66,9,42,
2025-08-01 01:00:00,70,61,48,49,4395.0,2266.0,71,610,74,67,10,41,75,66,9,41,
2025-08-01 01:15:00,70,61,49,49,4435.0,2258.0,71,613,74,68,10,40,76,67,9,41,
2025-08-01 01:30:00,70,61,49,49,4416.0,2258.0,70,613,73,67,10,40,75,66,9,40,
